label,path
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g12_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g15_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g17_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g01_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g25_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g17_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g06_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g01_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g03_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g06_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g14_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g10_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g23_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g23_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g07_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g24_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g13_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g17_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g23_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g15_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g12_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g04_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g12_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g08_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g19_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g06_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g22_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g12_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g14_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g03_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g10_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g10_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g04_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g12_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g25_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g05_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g22_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g05_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g08_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g13_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g23_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g25_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g07_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g15_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g07_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g22_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g08_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g13_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g24_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g06_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g13_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g07_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g08_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g25_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g06_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g02_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g05_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g14_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g08_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g24_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g24_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g11_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g03_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g15_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g18_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g13_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g22_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g05_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g05_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g01_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g07_c06
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g22_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g21_c01
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g17_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g04_c02
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g20_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g17_c04
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g09_c03
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g04_c05
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g24_c07
19,/home/tony/motion_research/Motion_recognition_tf/dataset/JumpRope/v_JumpRope_g16_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g08_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g24_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g14_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g10_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g24_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g24_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g14_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g20_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g17_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g23_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g13_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g12_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g08_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g06_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g21_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g10_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g17_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g08_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g16_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g18_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g20_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g08_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g04_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c07
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g05_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g09_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g04_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g06_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g05_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g05_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g09_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g12_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g21_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g10_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g16_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g11_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g18_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g23_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g21_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g17_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g11_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g10_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g23_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g12_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g12_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g20_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g16_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c07
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g16_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g21_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g14_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g18_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g13_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g20_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g01_c07
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g17_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g14_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g07_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g13_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c07
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g06_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g13_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g20_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g04_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g21_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g23_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c06
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g12_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g14_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g19_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g06_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g11_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g10_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g15_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g25_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g23_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g03_c05
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c07
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g09_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g07_c04
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g02_c01
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g11_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g05_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g04_c02
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g18_c03
2,/home/tony/motion_research/Motion_recognition_tf/dataset/BasketballShooting/v_Basketball_g22_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g24_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g15_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g25_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g05_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g22_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g22_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g15_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g12_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g05_c07
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g16_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g19_c07
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g01_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g04_c02
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g25_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g10_c02
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g17_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g18_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g14_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g09_c07
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g19_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g21_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g02_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g10_c07
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g17_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g02_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g10_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g10_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g06_c04
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g05_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g13_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g05_c02
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g15_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g06_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g14_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g14_c02
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g21_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g19_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g05_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g06_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g24_c05
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g20_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g23_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g16_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g17_c03
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g03_c01
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g11_c06
25,/home/tony/motion_research/Motion_recognition_tf/dataset/PlayingCello/v_PlayingCello_g01_c02
